"GeneID" "Cluster" "Name"
"627" "YCL048W-A" "insignificant" ""
"628" "YCL049C" "insignificant" ""
"629" "YCL050C" "insignificant" "APA1"
"630" "YCL051W" "insignificant" "LRE1"
"631" "YCL052C" "insignificant" "PBN1"
"632" "YCL054W" "insignificant" "SPB1"
"633" "YCL055W" "insignificant" "KAR4"
"634" "YCL056C" "insignificant" "PEX34"
"635" "YCL057C-A" "insignificant" "MIC10"
"636" "YCL057W" "insignificant" "PRD1"
"637" "YCL058C" "insignificant" "FYV5"
"638" "YCL058W-A" "insignificant" "ADF1"
"639" "YCL059C" "insignificant" "KRR1"
"640" "YCL061C" "cluster4" "MRC1"
"641" "YCL063W" "cluster4" "VAC17"
"642" "YCL064C" "insignificant" "CHA1"
"643" "YCL067C" "insignificant" "HMLALPHA2"
"644" "YCL068C" "insignificant" ""
"645" "YCL069W" "insignificant" "VBA3"
"646" "YCL073C" "insignificant" "GEX1"
"647" "YCL074W" "insignificant" NA
"648" "YCL075W" "insignificant" NA
"649" "YCL076W" "insignificant" ""
"650" "YCR002C" "insignificant" "CDC10"
"651" "YCR003W" "insignificant" "MRPL32"
"652" "YCR004C" "insignificant" "YCP4"
"653" "YCR005C" "cluster6" "CIT2"
"654" "YCR006C" "insignificant" ""
"655" "YCR007C" "insignificant" ""
"656" "YCR008W" "insignificant" "SAT4"
"657" "YCR009C" "insignificant" "RVS161"
"658" "YCR010C" "insignificant" "ADY2"
"659" "YCR011C" "insignificant" "ADP1"
"660" "YCR012W" "insignificant" "PGK1"
"661" "YCR013C" "insignificant" ""
"662" "YCR014C" "insignificant" "POL4"
"663" "YCR015C" "insignificant" "CTO1"
"664" "YCR016W" "insignificant" ""
"665" "YCR017C" "insignificant" "CWH43"
"666" "YCR018C" "insignificant" "SRD1"
"667" "YCR018C-A" "insignificant" ""
"668" "YCR019W" "insignificant" "MAK32"
"669" "YCR020C" "insignificant" "PET18"
"670" "YCR020C-A" "insignificant" "MAK31"
"671" "YCR020W-B" "insignificant" "HTL1"
"672" "YCR021C" "insignificant" "HSP30"
"673" "YCR022C" "cluster7" ""
"674" "YCR023C" "insignificant" ""
"675" "YCR024C" "insignificant" "SLM5"
"676" "YCR024C-A" "insignificant" "PMP1"
"677" "YCR024C-B" "insignificant" ""
"678" "YCR025C" "insignificant" ""
"679" "YCR026C" "cluster4" "NPP1"
"680" "YCR027C" "insignificant" "RHB1"
"681" "YCR028C" "insignificant" "FEN2"
"682" "YCR028C-A" "insignificant" "RIM1"
"683" "YCR030C" "insignificant" "SYP1"
"684" "YCR031C" "insignificant" "RPS14A"
"685" "YCR032W" "insignificant" "BPH1"
"686" "YCR033W" "insignificant" "SNT1"
"687" "YCR034W" "insignificant" "ELO2"
"688" "YCR035C" "insignificant" "RRP43"
"689" "YCR036W" "insignificant" "RBK1"
"690" "YCR037C" "cluster4" "PHO87"
"691" "YCR038C" "insignificant" "BUD5"
"692" "YCR038W-A" "insignificant" ""
"693" "YCR041W" "insignificant" ""
"694" "YCR042C" "insignificant" "TAF2"
"695" "YCR043C" "insignificant" ""
"696" "YCR044C" "insignificant" "PER1"
"697" "YCR045C" "insignificant" "RRT12"
"698" "YCR045W-A" "insignificant" ""
"699" "YCR046C" "insignificant" "IMG1"
"700" "YCR047C" "insignificant" "BUD23"
"701" "YCR047W-A" "insignificant" ""
"702" "YCR048W" "insignificant" "ARE1"
"703" "YCR049C" "insignificant" ""
"704" "YCR050C" "insignificant" ""
"705" "YCR051W" "insignificant" ""
"706" "YCR052W" "insignificant" "RSC6"
"707" "YCR053W" "insignificant" "THR4"
"708" "YCR054C" "insignificant" "CTR86"
"709" "YCR057C" "insignificant" "PWP2"
"710" "YCR059C" "insignificant" "YIH1"
"711" "YCR060W" "insignificant" "TAH1"
"712" "YCR061W" "insignificant" ""
"713" "YCR063W" "insignificant" "BUD31"
"714" "YCR064C" "insignificant" ""
"715" "YCR065W" "insignificant" "HCM1"
"716" "YCR066W" "insignificant" "RAD18"
"717" "YCR067C" "insignificant" "SED4"
"718" "YCR068W" "insignificant" "ATG15"
"719" "YCR069W" "insignificant" "CPR4"
"720" "YCR071C" "insignificant" "IMG2"
"721" "YCR072C" "insignificant" "RSA4"
"722" "YCR073C" "insignificant" "SSK22"
"723" "YCR073W-A" "insignificant" "SOL2"
"724" "YCR075C" "insignificant" "ERS1"
"725" "YCR075W-A" "insignificant" "EGO2"
"726" "YCR076C" "insignificant" "FUB1"
"727" "YCR077C" "insignificant" "PAT1"
"728" "YCR079W" "insignificant" "PTC6"
"729" "YCR081C-A" "insignificant" ""
"730" "YCR081W" "insignificant" "SRB8"
"731" "YCR082W" "insignificant" "AHC2"
"732" "YCR083W" "insignificant" "TRX3"
"733" "YCR084C" "insignificant" "TUP1"
"734" "YCR085W" "insignificant" ""
"735" "YCR086W" "insignificant" "CSM1"
"736" "YCR087C-A" "insignificant" ""
"737" "YCR087W" "insignificant" ""
"738" "YCR088W" "insignificant" "ABP1"
"739" "YCR089W" "insignificant" "FIG2"
"740" "YCR090C" "insignificant" ""
"741" "YCR091W" "insignificant" "KIN82"
"742" "YCR092C" "insignificant" "MSH3"
"743" "YCR093W" "insignificant" "CDC39"
"744" "YCR094W" "insignificant" "CDC50"
"745" "YCR095C" "insignificant" "OCA4"
"746" "YCR095W-A" "insignificant" ""
"747" "YCR096C" "insignificant" "HMRA2"
"748" "YCR097W" "insignificant" "HMRA1"
"749" "YCR097W-A" "insignificant" ""
"750" "YCR098C" "insignificant" "GIT1"
"751" "YCR099C" "insignificant" ""
"752" "YCR100C" "insignificant" ""
"753" "YCR101C" "insignificant" ""
"754" "YCR102C" "insignificant" ""
"755" "YCR102W-A" "insignificant" ""
"756" "YCR104W" "insignificant" "PAU3"
"757" "YCR105W" "insignificant" "ADH7"
"758" "YCR106W" "insignificant" "RDS1"
"759" "YCR107W" "insignificant" "AAD3"
"760" "YCR108C" "insignificant" ""
"761" "YDL001W" "insignificant" "RMD1"
"762" "YDL002C" "insignificant" "NHP10"
"763" "YDL003W" "insignificant" "MCD1"
"764" "YDL004W" "insignificant" "ATP16"
"765" "YDL005C" "insignificant" "MED2"
"766" "YDL006W" "insignificant" "PTC1"
"767" "YDL007C-A" "insignificant" ""
"768" "YDL007W" "insignificant" "RPT2"
"769" "YDL008W" "insignificant" "APC11"
"770" "YDL009C" "insignificant" ""
"771" "YDL010W" "insignificant" "GRX6"
"772" "YDL011C" "insignificant" ""
"773" "YDL012C" "insignificant" ""
"774" "YDL013W" "insignificant" "SLX5"
"775" "YDL014W" "insignificant" "NOP1"
"776" "YDL015C" "insignificant" "TSC13"
"777" "YDL016C" "insignificant" ""
"778" "YDL017W" "insignificant" "CDC7"
"779" "YDL018C" "cluster1" "ERP3"
"780" "YDL019C" "insignificant" "OSH2"
"781" "YDL020C" "cluster2" "RPN4"
"782" "YDL021W" "insignificant" "GPM2"
"783" "YDL022C-A" "insignificant" ""
"784" "YDL022W" "cluster6" "GPD1"
"785" "YDL023C" "insignificant" ""
"786" "YDL024C" "insignificant" "DIA3"
"787" "YDL025C" "cluster2" "RTK1"
"788" "YDL025W-A" "insignificant" ""
"789" "YDL026W" "insignificant" ""
"790" "YDL027C" "insignificant" "MRX9"
"791" "YDL028C" "insignificant" "MPS1"
"792" "YDL029W" "insignificant" "ARP2"
"793" "YDL030W" "insignificant" "PRP9"
"794" "YDL031W" "insignificant" "DBP10"
"795" "YDL032W" "insignificant" ""
"796" "YDL033C" "insignificant" "SLM3"
"797" "YDL034W" "insignificant" ""
"798" "YDL035C" "insignificant" "GPR1"
"799" "YDL036C" "insignificant" "PUS9"
"800" "YDL037C" "insignificant" "BSC1"
"801" "YDL039C" "insignificant" "PRM7"
"802" "YDL040C" "insignificant" "NAT1"
"803" "YDL041W" "insignificant" ""
"804" "YDL042C" "insignificant" "SIR2"
"805" "YDL043C" "insignificant" "PRP11"
"806" "YDL044C" "insignificant" "MTF2"
"807" "YDL045C" "insignificant" "FAD1"
"808" "YDL045W-A" "insignificant" "MRP10"
"809" "YDL046W" "insignificant" "NPC2"
"810" "YDL047W" "insignificant" "SIT4"
"811" "YDL048C" "insignificant" "STP4"
"812" "YDL049C" "insignificant" "KNH1"
"813" "YDL050C" "insignificant" ""
"814" "YDL051W" "insignificant" "LHP1"
"815" "YDL052C" "insignificant" "SLC1"
"816" "YDL053C" "insignificant" "PBP4"
"817" "YDL054C" "insignificant" "MCH1"
"818" "YDL055C" "insignificant" "PSA1"
"819" "YDL056W" "insignificant" "MBP1"
"820" "YDL057W" "insignificant" ""
"821" "YDL058W" "insignificant" "USO1"
"822" "YDL059C" "insignificant" "RAD59"
"823" "YDL060W" "insignificant" "TSR1"
"824" "YDL061C" "insignificant" "RPS29B"
"825" "YDL062W" "insignificant" ""
"826" "YDL063C" "insignificant" "SYO1"
"827" "YDL064W" "insignificant" "UBC9"
"828" "YDL065C" "insignificant" "PEX19"
"829" "YDL066W" "insignificant" "IDP1"
"830" "YDL067C" "insignificant" "COX9"
"831" "YDL068W" "insignificant" ""
"832" "YDL069C" "insignificant" "CBS1"
"833" "YDL070W" "insignificant" "BDF2"
"834" "YDL071C" "insignificant" ""
"835" "YDL072C" "insignificant" "YET3"
"836" "YDL073W" "insignificant" "AHK1"
"837" "YDL074C" "insignificant" "BRE1"
"838" "YDL075W" "insignificant" "RPL31A"
"839" "YDL076C" "insignificant" "RXT3"
"840" "YDL077C" "insignificant" "VAM6"
"841" "YDL078C" "insignificant" "MDH3"
"842" "YDL079C" "insignificant" "MRK1"
"843" "YDL080C" "insignificant" "THI3"
"844" "YDL081C" "insignificant" "RPP1A"
"845" "YDL082W" "insignificant" "RPL13A"
"846" "YDL083C" "insignificant" "RPS16B"
"847" "YDL084W" "insignificant" "SUB2"
"848" "YDL085C-A" "insignificant" ""
"849" "YDL085W" "insignificant" "NDE2"
"850" "YDL086C-A" "insignificant" ""
"851" "YDL086W" "insignificant" ""
"852" "YDL087C" "insignificant" "LUC7"
"853" "YDL088C" "insignificant" "ASM4"
"854" "YDL089W" "insignificant" "NUR1"
"855" "YDL090C" "insignificant" "RAM1"
"856" "YDL091C" "insignificant" "UBX3"
"857" "YDL092W" "insignificant" "SRP14"
"858" "YDL093W" "insignificant" "PMT5"
"859" "YDL094C" "insignificant" ""
"860" "YDL095W" "insignificant" "PMT1"
"861" "YDL096C" "insignificant" "OPI6"
"862" "YDL097C" "insignificant" "RPN6"
"863" "YDL098C" "insignificant" "SNU23"
"864" "YDL099W" "insignificant" "BUG1"
"865" "YDL100C" "insignificant" "GET3"
"866" "YDL101C" "cluster4" "DUN1"
"867" "YDL102W" "insignificant" "POL3"
"868" "YDL103C" "insignificant" "QRI1"
"869" "YDL104C" "insignificant" "QRI7"
"870" "YDL105W" "insignificant" "NSE4"
"871" "YDL106C" "insignificant" "PHO2"
"872" "YDL107W" "insignificant" "MSS2"
"873" "YDL108W" "insignificant" "KIN28"
"874" "YDL109C" "insignificant" ""
"875" "YDL110C" "insignificant" "TMA17"
"876" "YDL111C" "insignificant" "RRP42"
"877" "YDL112W" "cluster3" "TRM3"
"878" "YDL113C" "insignificant" "ATG20"
"879" "YDL114W" "insignificant" ""
"880" "YDL114W-A" "insignificant" ""
"881" "YDL115C" "insignificant" "IWR1"
"882" "YDL116W" "cluster4" "NUP84"
"883" "YDL117W" "insignificant" "CYK3"
"884" "YDL118W" "insignificant" ""
"885" "YDL119C" "insignificant" "HEM25"
"886" "YDL120W" "insignificant" "YFH1"
"887" "YDL121C" "insignificant" ""
"888" "YDL122W" "insignificant" "UBP1"
"889" "YDL123W" "insignificant" "SNA4"
"890" "YDL124W" "insignificant" ""
"891" "YDL125C" "insignificant" "HNT1"
"892" "YDL126C" "insignificant" "CDC48"
"893" "YDL127W" "insignificant" "PCL2"
"894" "YDL128W" "insignificant" "VCX1"
"895" "YDL129W" "insignificant" ""
"896" "YDL130W" "insignificant" "RPP1B"
"897" "YDL130W-A" "insignificant" "STF1"
"898" "YDL131W" "insignificant" "LYS21"
"899" "YDL132W" "insignificant" "CDC53"
"900" "YDL133C-A" "insignificant" "RPL41B"
"901" "YDL133W" "insignificant" "SRF1"
"902" "YDL134C" "insignificant" "PPH21"
"903" "YDL135C" "insignificant" "RDI1"
"904" "YDL136W" "insignificant" "RPL35B"
"905" "YDL137W" "insignificant" "ARF2"
"906" "YDL138W" "insignificant" "RGT2"
"907" "YDL139C" "insignificant" "SCM3"
"908" "YDL140C" "insignificant" "RPO21"
"909" "YDL141W" "insignificant" "BPL1"
"910" "YDL142C" "insignificant" "CRD1"
"911" "YDL143W" "insignificant" "CCT4"
"912" "YDL144C" "insignificant" ""
"913" "YDL145C" "insignificant" "COP1"
"914" "YDL146W" "insignificant" "LDB17"
"915" "YDL147W" "insignificant" "RPN5"
"916" "YDL148C" "insignificant" "NOP14"
"917" "YDL149W" "insignificant" "ATG9"
"918" "YDL150W" "insignificant" "RPC53"
"919" "YDL151C" "insignificant" "BUD30"
"920" "YDL152W" "insignificant" ""
"921" "YDL153C" "cluster3" "SAS10"
"922" "YDL154W" "insignificant" "MSH5"
"923" "YDL155W" "insignificant" "CLB3"
"924" "YDL156W" "insignificant" "CMR1"
"925" "YDL157C" "insignificant" ""
"926" "YDL158C" "insignificant" ""
"927" "YDL159C-B" "insignificant" ""
"928" "YDL159W" "insignificant" "STE7"
"929" "YDL159W-A" "insignificant" ""
"930" "YDL160C" "insignificant" "DHH1"
"931" "YDL160C-A" "insignificant" "MHF2"
"932" "YDL161W" "insignificant" "ENT1"
"933" "YDL162C" "insignificant" ""
"934" "YDL163W" "insignificant" ""
"935" "YDL164C" "insignificant" "CDC9"
"936" "YDL165W" "insignificant" "CDC36"
"937" "YDL166C" "cluster3" "FAP7"
"938" "YDL167C" "insignificant" "NRP1"
"939" "YDL168W" "insignificant" "SFA1"
"940" "YDL169C" "insignificant" "UGX2"
"941" "YDL170W" "insignificant" "UGA3"
"942" "YDL171C" "cluster5" "GLT1"
"943" "YDL172C" "insignificant" ""
"944" "YDL173W" "insignificant" "PAR32"
"945" "YDL174C" "insignificant" "DLD1"
"946" "YDL175C" "insignificant" "AIR2"
"947" "YDL176W" "insignificant" ""
"948" "YDL177C" "insignificant" ""
"949" "YDL178W" "insignificant" "DLD2"
"950" "YDL179W" "insignificant" "PCL9"
"951" "YDL180W" "insignificant" ""
"952" "YDL181W" "insignificant" "INH1"
"953" "YDL182W" "insignificant" "LYS20"
"954" "YDL183C" "insignificant" ""
"955" "YDL184C" "insignificant" "RPL41A"
"956" "YDL185C-A" "insignificant" ""
"957" "YDL185W" "insignificant" "VMA1"
"958" "YDL186W" "insignificant" ""
"959" "YDL187C" "insignificant" ""
"960" "YDL188C" "insignificant" "PPH22"
"961" "YDL189W" "cluster4" "RBS1"
"962" "YDL190C" "insignificant" "UFD2"
"963" "YDL191W" "insignificant" "RPL35A"
"964" "YDL192W" "insignificant" "ARF1"
"965" "YDL193W" "insignificant" "NUS1"
"966" "YDL194W" "insignificant" "SNF3"
"967" "YDL195W" "insignificant" "SEC31"
"968" "YDL196W" "insignificant" ""
"969" "YDL197C" "insignificant" "ASF2"
"970" "YDL198C" "insignificant" "GGC1"
"971" "YDL199C" "insignificant" ""
"972" "YDL200C" "insignificant" "MGT1"
"973" "YDL201W" "insignificant" "TRM8"
"974" "YDL202W" "insignificant" "MRPL11"
"975" "YDL203C" "insignificant" "ACK1"
"976" "YDL204W" "insignificant" "RTN2"
"977" "YDL205C" "insignificant" "HEM3"
"978" "YDL206W" "insignificant" ""
"979" "YDL207W" "insignificant" "GLE1"
"980" "YDL208W" "insignificant" "NHP2"
"981" "YDL209C" "insignificant" "CWC2"
"982" "YDL210W" "insignificant" "UGA4"
"983" "YDL211C" "insignificant" ""
"984" "YDL212W" "insignificant" "SHR3"
"985" "YDL213C" "insignificant" "NOP6"
"986" "YDL214C" "insignificant" "PRR2"
"987" "YDL215C" "insignificant" "GDH2"
"988" "YDL216C" "insignificant" "RRI1"
"989" "YDL217C" "insignificant" "TIM22"
"990" "YDL218W" "insignificant" ""
"991" "YDL219W" "insignificant" "DTD1"
"992" "YDL220C" "insignificant" "CDC13"
"993" "YDL221W" "insignificant" ""
"994" "YDL222C" "insignificant" "FMP45"
"995" "YDL223C" "insignificant" "HBT1"
"996" "YDL224C" "insignificant" "WHI4"
"997" "YDL225W" "insignificant" "SHS1"
"998" "YDL226C" "insignificant" "GCS1"
"999" "YDL227C" "cluster7" "HO"
"1000" "YDL228C" "insignificant" ""
"1001" "YDL229W" "insignificant" "SSB1"
"1002" "YDL230W" "insignificant" "PTP1"
"1003" "YDL231C" "insignificant" "BRE4"
"1004" "YDL232W" "insignificant" "OST4"
"1005" "YDL233W" "insignificant" "MFG1"
"1006" "YDL234C" "insignificant" "GYP7"
"1007" "YDL235C" "insignificant" "YPD1"
"1008" "YDL236W" "insignificant" "PHO13"
"1009" "YDL237W" "insignificant" "AIM6"
"1010" "YDL238C" "insignificant" "GUD1"
"1011" "YDL239C" "insignificant" "ADY3"
"1012" "YDL240C-A" "insignificant" ""
"1013" "YDL240W" "insignificant" "LRG1"
"1014" "YDL241W" "insignificant" ""
"1015" "YDL242W" "insignificant" ""
"1016" "YDL243C" "insignificant" "AAD4"
"1017" "YDL244W" "insignificant" "THI13"
"1018" "YDL245C" "insignificant" "HXT15"
"1019" "YDL246C" "insignificant" "SOR2"
"1020" "YDL247W" "insignificant" "MPH2"
"1021" "YDL248W" "insignificant" "COS7"
"1022" "YDR001C" "insignificant" "NTH1"
"1023" "YDR002W" "insignificant" "YRB1"
"1024" "YDR003W" "insignificant" "RCR2"
"1025" "YDR003W-A" "insignificant" ""
"1026" "YDR004W" "insignificant" "RAD57"
"1027" "YDR005C" "insignificant" "MAF1"
"1028" "YDR006C" "insignificant" "SOK1"
"1029" "YDR007W" "insignificant" "TRP1"
"1030" "YDR008C" "insignificant" ""
"1031" "YDR009W" "insignificant" "GAL3"
"1032" "YDR010C" "insignificant" ""
"1033" "YDR011W" "insignificant" "SNQ2"
"1034" "YDR012W" "insignificant" "RPL4B"
"1035" "YDR013W" "insignificant" "PSF1"
"1036" "YDR014W" "insignificant" "RAD61"
"1037" "YDR014W-A" "insignificant" "HED1"
"1038" "YDR015C" "insignificant" ""
"1039" "YDR016C" "insignificant" "DAD1"
"1040" "YDR017C" "insignificant" "KCS1"
"1041" "YDR018C" "insignificant" ""
"1042" "YDR019C" "insignificant" "GCV1"
"1043" "YDR020C" "insignificant" "DAS2"
"1044" "YDR021W" "insignificant" "FAL1"
"1045" "YDR022C" "insignificant" "ATG31"
"1046" "YDR023W" "insignificant" "SES1"
"1047" "YDR024W" "insignificant" "FYV1"
"1048" "YDR025W" "insignificant" "RPS11A"
"1049" "YDR026C" "insignificant" "NSI1"
"1050" "YDR027C" "insignificant" "VPS54"
"1051" "YDR028C" "insignificant" "REG1"
"1052" "YDR029W" "insignificant" ""
"1053" "YDR030C" "insignificant" "RAD28"
"1054" "YDR031W" "insignificant" "MIX14"
"1055" "YDR032C" "insignificant" "PST2"
"1056" "YDR033W" "cluster7" "MRH1"
"1057" "YDR034C" "insignificant" "LYS14"
"1058" "YDR034C-A" "insignificant" ""
"1059" "YDR034C-D" "insignificant" NA
"1060" "YDR034W-B" "cluster6" ""
"1061" "YDR035W" "insignificant" "ARO3"
"1062" "YDR036C" "insignificant" "EHD3"
"1063" "YDR037W" "insignificant" "KRS1"
"1064" "YDR038C" "insignificant" "ENA5"
"1065" "YDR040C" "insignificant" "ENA1"
"1066" "YDR041W" "insignificant" "RSM10"
"1067" "YDR042C" "cluster7" ""
"1068" "YDR043C" "insignificant" "NRG1"
"1069" "YDR044W" "insignificant" "HEM13"
"1070" "YDR045C" "insignificant" "RPC11"
"1071" "YDR046C" "insignificant" "BAP3"
"1072" "YDR047W" "insignificant" "HEM12"
"1073" "YDR048C" "insignificant" ""
"1074" "YDR049W" "insignificant" "VMS1"
"1075" "YDR050C" "insignificant" "TPI1"
"1076" "YDR051C" "insignificant" "DET1"
"1077" "YDR052C" "insignificant" "DBF4"
"1078" "YDR053W" "insignificant" ""
"1079" "YDR054C" "insignificant" "CDC34"
"1080" "YDR055W" "insignificant" "PST1"
"1081" "YDR056C" "insignificant" "EMC10"
"1082" "YDR057W" "insignificant" "YOS9"
"1083" "YDR058C" "insignificant" "TGL2"
"1084" "YDR059C" "insignificant" "UBC5"
"1085" "YDR060W" "insignificant" "MAK21"
"1086" "YDR061W" "insignificant" ""
"1087" "YDR062W" "insignificant" "LCB2"
"1088" "YDR063W" "insignificant" "AIM7"
"1089" "YDR064W" "insignificant" "RPS13"
"1090" "YDR065W" "insignificant" "RRG1"
"1091" "YDR066C" "insignificant" "RTR2"
"1092" "YDR067C" "insignificant" "OCA6"
"1093" "YDR068W" "insignificant" "DOS2"
"1094" "YDR069C" "insignificant" "DOA4"
"1095" "YDR070C" "insignificant" "FMP16"
"1096" "YDR071C" "insignificant" "PAA1"
"1097" "YDR072C" "insignificant" "IPT1"
"1098" "YDR073W" "insignificant" "SNF11"
"1099" "YDR074W" "cluster6" "TPS2"
"1100" "YDR075W" "insignificant" "PPH3"
"1101" "YDR076W" "insignificant" "RAD55"
"1102" "YDR077W" "insignificant" "SED1"
"1103" "YDR078C" "insignificant" "SHU2"
"1104" "YDR079C-A" "insignificant" "TFB5"
"1105" "YDR079W" "insignificant" "PET100"
"1106" "YDR080W" "insignificant" "VPS41"
"1107" "YDR081C" "insignificant" "PDC2"
"1108" "YDR082W" "insignificant" "STN1"
"1109" "YDR083W" "insignificant" "RRP8"
"1110" "YDR084C" "insignificant" "TVP23"
"1111" "YDR085C" "insignificant" "AFR1"
"1112" "YDR086C" "insignificant" "SSS1"
"1113" "YDR087C" "cluster3" "RRP1"
"1114" "YDR088C" "insignificant" "SLU7"
"1115" "YDR089W" "insignificant" "VTC5"
"1116" "YDR090C" "insignificant" ""
"1117" "YDR091C" "insignificant" "RLI1"
"1118" "YDR092W" "insignificant" "UBC13"
"1119" "YDR093W" "insignificant" "DNF2"
"1120" "YDR094W" "insignificant" ""
"1121" "YDR095C" "insignificant" ""
"1122" "YDR096W" "cluster2" "GIS1"
"1123" "YDR097C" "cluster4" "MSH6"
"1124" "YDR098C" "insignificant" "GRX3"
"1125" "YDR098C-B" "insignificant" NA
"1126" "YDR099W" "insignificant" "BMH2"
"1127" "YDR100W" "insignificant" "TVP15"
"1128" "YDR101C" "insignificant" "ARX1"
"1129" "YDR102C" "insignificant" ""
"1130" "YDR103W" "insignificant" "STE5"
"1131" "YDR104C" "insignificant" "SPO71"
"1132" "YDR105C" "insignificant" "TMS1"
"1133" "YDR106W" "insignificant" "ARP10"
"1134" "YDR107C" "insignificant" "TMN2"
"1135" "YDR108W" "cluster4" "TRS85"
"1136" "YDR109C" "insignificant" ""
"1137" "YDR110W" "insignificant" "FOB1"
"1138" "YDR111C" "insignificant" "ALT2"
"1139" "YDR112W" "insignificant" "IRC2"
"1140" "YDR113C" "insignificant" "PDS1"
"1141" "YDR114C" "insignificant" ""
"1142" "YDR115W" "insignificant" "MRX14"
"1143" "YDR116C" "insignificant" "MRPL1"
"1144" "YDR117C" "insignificant" "TMA64"
"1145" "YDR118W" "insignificant" "APC4"
"1146" "YDR118W-A" "insignificant" ""
"1147" "YDR119W" "insignificant" "VBA4"
"1148" "YDR119W-A" "insignificant" "COX26"
"1149" "YDR120C" "insignificant" "TRM1"
"1150" "YDR121W" "insignificant" "DPB4"
"1151" "YDR122W" "cluster1" "KIN1"
"1152" "YDR123C" "insignificant" "INO2"
"1153" "YDR124W" "insignificant" ""
"1154" "YDR125C" "cluster2" "ECM18"
"1155" "YDR126W" "cluster5" "SWF1"
"1156" "YDR127W" "insignificant" "ARO1"
"1157" "YDR128W" "insignificant" "MTC5"
"1158" "YDR129C" "cluster1" "SAC6"
"1159" "YDR130C" "insignificant" "FIN1"
"1160" "YDR131C" "insignificant" ""
"1161" "YDR132C" "insignificant" ""
"1162" "YDR133C" "insignificant" ""
"1163" "YDR135C" "insignificant" "YCF1"
"1164" "YDR136C" "insignificant" "VPS61"
"1165" "YDR137W" "insignificant" "RGP1"
"1166" "YDR138W" "insignificant" "HPR1"
"1167" "YDR139C" "insignificant" "RUB1"
"1168" "YDR140W" "insignificant" "MTQ2"
"1169" "YDR141C" "insignificant" "DOP1"
"1170" "YDR142C" "insignificant" "PEX7"
"1171" "YDR143C" "insignificant" "SAN1"
"1172" "YDR144C" "insignificant" "MKC7"
"1173" "YDR145W" "cluster4" "TAF12"
"1174" "YDR146C" "cluster4" "SWI5"
"1175" "YDR147W" "insignificant" "EKI1"
"1176" "YDR148C" "cluster2" "KGD2"
"1177" "YDR149C" "insignificant" ""
"1178" "YDR150W" "insignificant" "NUM1"
