"GeneID" "Cluster"
"735" "YFL017C" "cluster2"
"736" "YFL017W-A" "cluster2"
"737" "YFL021W" "cluster3"
"738" "YFL023W" "cluster4"
"739" "YFL026W" "cluster2"
"740" "YFL027C" "cluster2"
"741" "YFL031W" "cluster3"
"742" "YFL033C" "cluster6"
"743" "YFL034W" "cluster2"
"744" "YFL036W" "cluster2"
"745" "YFL037W" "cluster2"
"746" "YFL038C" "cluster2"
"747" "YFL039C" "cluster7"
"748" "YFL041W" "cluster2"
"749" "YFL044C" "cluster3"
"750" "YFL045C" "cluster4"
"751" "YFL046W" "cluster2"
"752" "YFL047W" "cluster2"
"753" "YFL049W" "cluster2"
"754" "YFL050C" "cluster6"
"755" "YFL052W" "cluster8"
"756" "YFL055W" "cluster3"
"757" "YFL056C" "cluster3"
"758" "YFL058W" "cluster1"
"759" "YFR001W" "cluster4"
"760" "YFR006W" "cluster2"
"761" "YFR009W" "cluster2"
"762" "YFR010W" "cluster2"
"763" "YFR013W" "cluster2"
"764" "YFR016C" "cluster6"
"765" "YFR020W" "cluster6"
"766" "YFR022W" "cluster6"
"767" "YFR026C" "cluster3"
"768" "YFR027W" "cluster2"
"769" "YFR028C" "cluster2"
"770" "YFR030W" "cluster6"
"771" "YFR032C" "cluster5"
"772" "YFR034C" "cluster6"
"773" "YFR034W-A" "cluster1"
"774" "YFR036W" "cluster6"
"775" "YFR037C" "cluster2"
"776" "YFR038W" "cluster2"
"777" "YFR039C" "cluster2"
"778" "YFR041C" "cluster2"
"779" "YFR042W" "cluster6"
"780" "YFR046C" "cluster2"
"781" "YFR047C" "cluster3"
"782" "YFR051C" "cluster2"
"783" "YFR055W" "cluster7"
"784" "YGL001C" "cluster2"
"785" "YGL006W" "cluster6"
"786" "YGL008C" "cluster7"
"787" "YGL012W" "cluster2"
"788" "YGL013C" "cluster2"
"789" "YGL014W" "cluster2"
"790" "YGL020C" "cluster2"
"791" "YGL021W" "cluster2"
"792" "YGL022W" "cluster2"
"793" "YGL023C" "cluster2"
"794" "YGL026C" "cluster7"
"795" "YGL027C" "cluster2"
"796" "YGL028C" "cluster7"
"797" "YGL029W" "cluster4"
"798" "YGL032C" "cluster3"
"799" "YGL035C" "cluster6"
"800" "YGL036W" "cluster6"
"801" "YGL037C" "cluster3"
"802" "YGL038C" "cluster2"
"803" "YGL039W" "cluster7"
"804" "YGL040C" "cluster2"
"805" "YGL043W" "cluster2"
"806" "YGL049C" "cluster2"
"807" "YGL051W" "cluster3"
"808" "YGL052W" "cluster3"
"809" "YGL053W" "cluster3"
"810" "YGL055W" "cluster5"
"811" "YGL060W" "cluster2"
"812" "YGL062W" "cluster3"
"813" "YGL065C" "cluster2"
"814" "YGL066W" "cluster2"
"815" "YGL067W" "cluster2"
"816" "YGL071W" "cluster2"
"817" "YGL073W" "cluster2"
"818" "YGL075C" "cluster6"
"819" "YGL077C" "cluster2"
"820" "YGL078C" "cluster4"
"821" "YGL086W" "cluster2"
