"GeneID" "Cluster"
"529" "YDR502C" "cluster12"
"530" "YDR503C" "cluster5"
"531" "YDR507C" "cluster1"
"532" "YDR508C" "cluster3"
"533" "YDR510W" "cluster3"
"534" "YDR516C" "cluster7"
"535" "YDR517W" "cluster5"
"536" "YDR518W" "cluster3"
"537" "YDR519W" "cluster3"
"538" "YDR520C" "cluster1"
"539" "YDR528W" "cluster1"
"540" "YDR530C" "cluster5"
"541" "YDR533C" "cluster7"
"542" "YDR540C" "cluster10"
"543" "YDR541C" "cluster3"
"544" "YEL005C" "cluster5"
"545" "YEL006W" "cluster2"
"546" "YEL009C" "cluster1"
"547" "YEL017W" "cluster3"
"548" "YEL022W" "cluster6"
"549" "YEL024W" "cluster7"
"550" "YEL026W" "cluster4"
"551" "YEL029C" "cluster6"
"552" "YEL030W" "cluster5"
"553" "YEL031W" "cluster6"
"554" "YEL032W" "cluster1"
"555" "YEL039C" "cluster13"
"556" "YEL041W" "cluster5"
"557" "YEL042W" "cluster4"
"558" "YEL044W" "cluster2"
"559" "YEL047C" "cluster8"
"560" "YEL049W" "cluster10"
"561" "YEL058W" "cluster3"
"562" "YEL060C" "cluster7"
"563" "YEL061C" "cluster1"
"564" "YEL063C" "cluster2"
"565" "YEL064C" "cluster2"
"566" "YEL065W" "cluster12"
"567" "YEL066W" "cluster8"
"568" "YEL071W" "cluster3"
"569" "YEL072W" "cluster8"
"570" "YEL073C" "cluster14"
"571" "YER001W" "cluster3"
"572" "YER002W" "cluster4"
"573" "YER003C" "cluster3"
"574" "YER004W" "cluster9"
"575" "YER006W" "cluster4"
"576" "YER009W" "cluster4"
"577" "YER011W" "cluster15"
"578" "YER014W" "cluster8"
"579" "YER015W" "cluster7"
"580" "YER017C" "cluster2"
"581" "YER018C" "cluster8"
"582" "YER019W" "cluster3"
"583" "YER027C" "cluster2"
"584" "YER028C" "cluster3"
"585" "YER032W" "cluster1"
"586" "YER033C" "cluster5"
"587" "YER034W" "cluster3"
"588" "YER035W" "cluster9"
"589" "YER042W" "cluster8"
"590" "YER043C" "cluster4"
"591" "YER044C" "cluster8"
"592" "YER045C" "cluster2"
"593" "YER048W-A" "cluster2"
"594" "YER053C-A" "cluster13"
"595" "YER055C" "cluster4"
"596" "YER056C" "cluster3"
"597" "YER057C" "cluster3"
"598" "YER059W" "cluster2"
"599" "YER060W-A" "cluster3"
"600" "YER061C" "cluster3"
"601" "YER069W" "cluster8"
"602" "YER070W" "cluster4"
"603" "YER071C" "cluster2"
"604" "YER072W" "cluster11"
"605" "YER077C" "cluster1"
"606" "YER078C" "cluster2"
"607" "YER079W" "cluster5"
"608" "YER081W" "cluster12"
"609" "YER082C" "cluster6"
"610" "YER087C-B" "cluster3"
"611" "YER087W" "cluster5"
"612" "YER091C" "cluster12"
"613" "YER093C-A" "cluster5"
"614" "YER095W" "cluster5"
"615" "YER099C" "cluster1"
"616" "YER101C" "cluster5"
"617" "YER104W" "cluster5"
"618" "YER111C" "cluster1"
"619" "YER113C" "cluster1"
"620" "YER118C" "cluster6"
"621" "YER119C" "cluster9"
"622" "YER122C" "cluster1"
"623" "YER124C" "cluster11"
"624" "YER126C" "cluster4"
"625" "YER128W" "cluster5"
"626" "YER130C" "cluster11"
"627" "YER132C" "cluster1"
"628" "YER134C" "cluster8"
"629" "YER143W" "cluster5"
"630" "YER145C" "cluster11"
"631" "YER146W" "cluster15"
"632" "YER148W" "cluster6"
"633" "YER149C" "cluster11"
"634" "YER150W" "cluster13"
"635" "YER155C" "cluster1"
"636" "YER158C" "cluster7"
"637" "YER159C" "cluster3"
"638" "YER160C" "cluster15"
"639" "YER165W" "cluster4"
"640" "YER167W" "cluster2"
"641" "YER169W" "cluster2"
"642" "YER170W" "cluster5"
"643" "YER175C" "cluster8"
"644" "YER178W" "cluster5"
"645" "YER179W" "cluster7"
"646" "YER182W" "cluster9"
"647" "YER184C" "cluster2"
"648" "YER185W" "cluster10"
"649" "YER188W" "cluster15"
"650" "YFL001W" "cluster6"
"651" "YFL002C" "cluster6"
"652" "YFL003C" "cluster8"
"653" "YFL007W" "cluster2"
"654" "YFL008W" "cluster1"
"655" "YFL014W" "cluster13"
"656" "YFL016C" "cluster9"
"657" "YFL017C" "cluster2"
"658" "YFL021W" "cluster10"
"659" "YFL026W" "cluster3"
"660" "YFL027C" "cluster1"
"661" "YFL028C" "cluster1"
"662" "YFL031W" "cluster8"
"663" "YFL037W" "cluster3"
"664" "YFL038C" "cluster2"
"665" "YFL039C" "cluster3"
"666" "YFL041W" "cluster2"
"667" "YFL044C" "cluster8"
"668" "YFL045C" "cluster4"
"669" "YFL047W" "cluster1"
"670" "YFL049W" "cluster2"
"671" "YFL050C" "cluster2"
"672" "YFL051C" "cluster14"
"673" "YFL053W" "cluster14"
"674" "YFL056C" "cluster10"
"675" "YFL058W" "cluster13"
"676" "YFR001W" "cluster4"
"677" "YFR006W" "cluster2"
"678" "YFR009W" "cluster6"
"679" "YFR010W" "cluster2"
"680" "YFR015C" "cluster13"
"681" "YFR016C" "cluster2"
"682" "YFR017C" "cluster13"
"683" "YFR018C" "cluster8"
"684" "YFR019W" "cluster2"
"685" "YFR020W" "cluster8"
"686" "YFR021W" "cluster2"
"687" "YFR022W" "cluster5"
"688" "YFR026C" "cluster7"
"689" "YFR027W" "cluster2"
"690" "YFR028C" "cluster1"
"691" "YFR029W" "cluster2"
"692" "YFR030W" "cluster2"
"693" "YFR031C" "cluster1"
"694" "YFR034C" "cluster3"
"695" "YFR034W-A" "cluster16"
"696" "YFR036W" "cluster3"
"697" "YFR038W" "cluster1"
"698" "YFR041C" "cluster1"
"699" "YFR042W" "cluster5"
"700" "YFR046C" "cluster2"
"701" "YFR047C" "cluster5"
"702" "YFR051C" "cluster1"
"703" "YFR055W" "cluster12"
"704" "YGL001C" "cluster3"
"705" "YGL006W" "cluster5"
"706" "YGL012W" "cluster3"
"707" "YGL013C" "cluster2"
"708" "YGL014W" "cluster1"
"709" "YGL020C" "cluster1"
"710" "YGL021W" "cluster1"
"711" "YGL022W" "cluster1"
"712" "YGL023C" "cluster2"
"713" "YGL025C" "cluster2"
"714" "YGL026C" "cluster11"
"715" "YGL027C" "cluster1"
"716" "YGL028C" "cluster11"
"717" "YGL029W" "cluster4"
"718" "YGL032C" "cluster12"
"719" "YGL035C" "cluster2"
"720" "YGL036W" "cluster2"
"721" "YGL037C" "cluster7"
"722" "YGL038C" "cluster2"
"723" "YGL039W" "cluster11"
"724" "YGL040C" "cluster2"
"725" "YGL043W" "cluster1"
"726" "YGL045W" "cluster9"
"727" "YGL049C" "cluster1"
"728" "YGL050W" "cluster1"
"729" "YGL051W" "cluster8"
"730" "YGL052W" "cluster10"
"731" "YGL053W" "cluster9"
"732" "YGL055W" "cluster12"
"733" "YGL058W" "cluster1"
"734" "YGL061C" "cluster1"
"735" "YGL062W" "cluster7"
"736" "YGL065C" "cluster1"
"737" "YGL071W" "cluster1"
"738" "YGL073W" "cluster2"
"739" "YGL075C" "cluster2"
"740" "YGL077C" "cluster3"
"741" "YGL078C" "cluster4"
"742" "YGL082W" "cluster2"
"743" "YGL084C" "cluster2"
"744" "YGL089C" "cluster8"
"745" "YGL092W" "cluster6"
"746" "YGL093W" "cluster2"
"747" "YGL094C" "cluster1"
"748" "YGL099W" "cluster4"
"749" "YGL100W" "cluster1"
"750" "YGL106W" "cluster2"
"751" "YGL114W" "cluster1"
"752" "YGL116W" "cluster1"
"753" "YGL119W" "cluster1"
"754" "YGL121C" "cluster13"
"755" "YGL122C" "cluster2"
"756" "YGL126W" "cluster8"
"757" "YGL127C" "cluster2"
"758" "YGL128C" "cluster5"
"759" "YGL137W" "cluster1"
"760" "YGL139W" "cluster1"
"761" "YGL146C" "cluster7"
"762" "YGL156W" "cluster7"
"763" "YGL160W" "cluster2"
"764" "YGL162W" "cluster10"
"765" "YGL163C" "cluster2"
"766" "YGL172W" "cluster1"
"767" "YGL173C" "cluster2"
"768" "YGL174W" "cluster1"
"769" "YGL175C" "cluster2"
"770" "YGL176C" "cluster1"
"771" "YGL178W" "cluster2"
"772" "YGL181W" "cluster2"
"773" "YGL191W" "cluster9"
"774" "YGL192W" "cluster5"
"775" "YGL194C" "cluster2"
"776" "YGL194C-A" "cluster5"
"777" "YGL196W" "cluster5"
"778" "YGL200C" "cluster3"
"779" "YGL201C" "cluster1"
"780" "YGL202W" "cluster3"
"781" "YGL207W" "cluster1"
"782" "YGL208W" "cluster9"
"783" "YGL210W" "cluster1"
"784" "YGL221C" "cluster2"
"785" "YGL223C" "cluster2"
"786" "YGL225W" "cluster4"
"787" "YGL229C" "cluster5"
"788" "YGL230C" "cluster10"
"789" "YGL231C" "cluster1"
"790" "YGL237C" "cluster5"
"791" "YGL241W" "cluster1"
"792" "YGL246C" "cluster6"
"793" "YGL248W" "cluster5"
"794" "YGL251C" "cluster2"
"795" "YGL253W" "cluster4"
"796" "YGL255W" "cluster12"
"797" "YGR001C" "cluster6"
"798" "YGR002C" "cluster2"
"799" "YGR006W" "cluster2"
"800" "YGR007W" "cluster1"
"801" "YGR010W" "cluster5"
"802" "YGR012W" "cluster1"
"803" "YGR013W" "cluster2"
"804" "YGR014W" "cluster3"
"805" "YGR017W" "cluster1"
"806" "YGR019W" "cluster9"
"807" "YGR023W" "cluster14"
"808" "YGR026W" "cluster2"
"809" "YGR028W" "cluster2"
"810" "YGR032W" "cluster7"
"811" "YGR038W" "cluster1"
"812" "YGR039W" "cluster10"
"813" "YGR040W" "cluster1"
"814" "YGR041W" "cluster1"
"815" "YGR043C" "cluster13"
"816" "YGR044C" "cluster7"
"817" "YGR046W" "cluster5"
"818" "YGR047C" "cluster1"
"819" "YGR049W" "cluster8"
"820" "YGR052W" "cluster13"
"821" "YGR061C" "cluster4"
