"GeneID" "Cluster"
"706" "YGL067W" "cluster1"
"707" "YGL070C" "cluster1"
"708" "YGL073W" "cluster4"
"709" "YGL079W" "cluster1"
"710" "YGL083W" "cluster1"
"711" "YGL084C" "cluster1"
"712" "YGL086W" "cluster1"
"713" "YGL093W" "cluster1"
"714" "YGL096W" "cluster2"
"715" "YGL097W" "cluster3"
"716" "YGL102C" "cluster9"
"717" "YGL106W" "cluster1"
"718" "YGL110C" "cluster1"
"719" "YGL111W" "cluster3"
"720" "YGL112C" "cluster1"
"721" "YGL116W" "cluster1"
"722" "YGL117W" "cluster12"
"723" "YGL121C" "cluster6"
"724" "YGL123W" "cluster8"
"725" "YGL126W" "cluster5"
"726" "YGL127C" "cluster1"
"727" "YGL135W" "cluster8"
"728" "YGL136C" "cluster4"
"729" "YGL137W" "cluster1"
"730" "YGL139W" "cluster1"
"731" "YGL144C" "cluster1"
"732" "YGL146C" "cluster2"
"733" "YGL147C" "cluster8"
"734" "YGL155W" "cluster1"
"735" "YGL158W" "cluster12"
"736" "YGL159W" "cluster1"
"737" "YGL166W" "cluster12"
"738" "YGL171W" "cluster3"
"739" "YGL173C" "cluster5"
"740" "YGL179C" "cluster5"
"741" "YGL181W" "cluster4"
"742" "YGL183C" "cluster10"
"743" "YGL184C" "cluster10"
"744" "YGL186C" "cluster1"
"745" "YGL190C" "cluster1"
"746" "YGL191W" "cluster2"
"747" "YGL197W" "cluster2"
"748" "YGL198W" "cluster5"
"749" "YGL199C" "cluster9"
"750" "YGL200C" "cluster1"
"751" "YGL202W" "cluster1"
"752" "YGL203C" "cluster1"
"753" "YGL204C" "cluster11"
"754" "YGL205W" "cluster6"
"755" "YGL208W" "cluster2"
"756" "YGL219C" "cluster4"
"757" "YGL221C" "cluster1"
"758" "YGL224C" "cluster1"
"759" "YGL228W" "cluster1"
"760" "YGL230C" "cluster12"
"761" "YGL231C" "cluster1"
"762" "YGL232W" "cluster1"
"763" "YGL237C" "cluster2"
"764" "YGL244W" "cluster1"
"765" "YGL248W" "cluster2"
"766" "YGL250W" "cluster2"
"767" "YGL256W" "cluster7"
"768" "YGR001C" "cluster3"
"769" "YGR002C" "cluster1"
"770" "YGR007W" "cluster1"
"771" "YGR010W" "cluster5"
"772" "YGR017W" "cluster1"
"773" "YGR028W" "cluster4"
"774" "YGR034W" "cluster8"
"775" "YGR035C" "cluster11"
"776" "YGR040W" "cluster1"
"777" "YGR041W" "cluster1"
"778" "YGR043C" "cluster10"
"779" "YGR044C" "cluster2"
"780" "YGR045C" "cluster10"
"781" "YGR046W" "cluster2"
"782" "YGR048W" "cluster4"
"783" "YGR050C" "cluster5"
"784" "YGR052W" "cluster10"
"785" "YGR055W" "cluster5"
"786" "YGR056W" "cluster1"
"787" "YGR059W" "cluster12"
"788" "YGR062C" "cluster4"
"789" "YGR064W" "cluster9"
"790" "YGR066C" "cluster6"
"791" "YGR072W" "cluster1"
"792" "YGR074W" "cluster9"
"793" "YGR078C" "cluster3"
"794" "YGR079W" "cluster7"
"795" "YGR080W" "cluster4"
"796" "YGR085C" "cluster8"
"797" "YGR086C" "cluster2"
"798" "YGR087C" "cluster10"
"799" "YGR088W" "cluster10"
"800" "YGR089W" "cluster1"
"801" "YGR090W" "cluster3"
"802" "YGR091W" "cluster1"
"803" "YGR092W" "cluster1"
"804" "YGR096W" "cluster7"
"805" "YGR098C" "cluster1"
"806" "YGR100W" "cluster4"
"807" "YGR102C" "cluster2"
"808" "YGR103W" "cluster3"
"809" "YGR105W" "cluster1"
"810" "YGR107W" "cluster12"
"811" "YGR109C" "cluster7"
"812" "YGR109W-B" "cluster2"
"813" "YGR118W" "cluster8"
"814" "YGR120C" "cluster1"
"815" "YGR121C" "cluster2"
"816" "YGR125W" "cluster1"
"817" "YGR126W" "cluster5"
"818" "YGR127W" "cluster2"
"819" "YGR130C" "cluster2"
"820" "YGR135W" "cluster1"
