"GeneID" "Cluster" "Name"
"5212" "YNL197C" "cluster7" "WHI3"
"5213" "YNL198C" "insignificant" ""
"5214" "YNL199C" "insignificant" "GCR2"
"5215" "YNL200C" "cluster3" "NNR1"
"5216" "YNL201C" "cluster4" "PSY2"
"5217" "YNL202W" "cluster3" "SPS19"
"5218" "YNL203C" "insignificant" ""
"5219" "YNL204C" "insignificant" "SPS18"
"5220" "YNL205C" "insignificant" ""
"5221" "YNL206C" "insignificant" "RTT106"
"5222" "YNL207W" "insignificant" "RIO2"
"5223" "YNL208W" "cluster3" ""
"5224" "YNL209W" "cluster2" "SSB2"
"5225" "YNL210W" "insignificant" "MER1"
"5226" "YNL211C" "cluster7" "MRX7"
"5227" "YNL212W" "cluster4" "VID27"
"5228" "YNL213C" "cluster4" "RRG9"
"5229" "YNL214W" "cluster6" "PEX17"
"5230" "YNL215W" "cluster4" "IES2"
"5231" "YNL216W" "insignificant" "RAP1"
"5232" "YNL217W" "cluster4" ""
"5233" "YNL218W" "cluster4" "MGS1"
"5234" "YNL219C" "cluster4" "ALG9"
"5235" "YNL220W" "cluster2" "ADE12"
"5236" "YNL221C" "insignificant" "POP1"
"5237" "YNL222W" "insignificant" "SSU72"
"5238" "YNL223W" "insignificant" "ATG4"
"5239" "YNL224C" "cluster4" "SQS1"
"5240" "YNL225C" "insignificant" "CNM67"
"5241" "YNL226W" "insignificant" ""
"5242" "YNL227C" "cluster2" "JJJ1"
"5243" "YNL228W" "insignificant" ""
"5244" "YNL229C" "cluster4" "URE2"
"5245" "YNL230C" "cluster4" "ELA1"
"5246" "YNL231C" "cluster4" "PDR16"
"5247" "YNL232W" "cluster4" "CSL4"
"5248" "YNL233W" "cluster4" "BNI4"
"5249" "YNL234W" "cluster7" ""
"5250" "YNL235C" "insignificant" ""
"5251" "YNL236W" "insignificant" "SIN4"
"5252" "YNL237W" "cluster6" "YTP1"
"5253" "YNL238W" "insignificant" "KEX2"
"5254" "YNL239W" "insignificant" "LAP3"
"5255" "YNL240C" "insignificant" "NAR1"
"5256" "YNL241C" "cluster6" "ZWF1"
"5257" "YNL242W" "cluster6" "ATG2"
"5258" "YNL243W" "cluster4" "SLA2"
"5259" "YNL244C" "cluster4" "SUI1"
"5260" "YNL245C" "cluster4" "CWC25"
"5261" "YNL246W" "insignificant" "VPS75"
"5262" "YNL247W" "cluster2" ""
"5263" "YNL248C" "cluster2" "RPA49"
"5264" "YNL249C" "cluster4" "MPA43"
"5265" "YNL250W" "insignificant" "RAD50"
"5266" "YNL251C" "cluster7" "NRD1"
"5267" "YNL252C" "cluster4" "MRPL17"
"5268" "YNL253W" "insignificant" "TEX1"
"5269" "YNL254C" "cluster7" "RTC4"
"5270" "YNL255C" "cluster2" "GIS2"
"5271" "YNL256W" "cluster4" "FOL1"
"5272" "YNL257C" "cluster4" "SIP3"
"5273" "YNL258C" "cluster4" "DSL1"
"5274" "YNL259C" "insignificant" "ATX1"
"5275" "YNL260C" "cluster7" "LTO1"
"5276" "YNL261W" "insignificant" "ORC5"
"5277" "YNL262W" "cluster4" "POL2"
"5278" "YNL263C" "cluster4" "YIF1"
"5279" "YNL264C" "cluster4" "PDR17"
"5280" "YNL265C" "insignificant" "IST1"
"5281" "YNL266W" "insignificant" ""
"5282" "YNL267W" "cluster4" "PIK1"
"5283" "YNL268W" "cluster4" "LYP1"
"5284" "YNL269W" "insignificant" "BSC4"
"5285" "YNL270C" "insignificant" "ALP1"
"5286" "YNL271C" "cluster4" "BNI1"
"5287" "YNL272C" "cluster4" "SEC2"
"5288" "YNL273W" "cluster4" "TOF1"
"5289" "YNL274C" "cluster3" "GOR1"
"5290" "YNL275W" "insignificant" "BOR1"
"5291" "YNL276C" "insignificant" ""
"5292" "YNL277W" "cluster3" "MET2"
"5293" "YNL277W-A" "insignificant" ""
"5294" "YNL278W" "cluster7" "CAF120"
"5295" "YNL279W" "cluster7" "PRM1"
"5296" "YNL280C" "cluster2" "ERG24"
"5297" "YNL281W" "cluster4" "HCH1"
"5298" "YNL282W" "cluster2" "POP3"
"5299" "YNL283C" "cluster4" "WSC2"
"5300" "YNL284C" "cluster4" "MRPL10"
"5301" "YNL284C-B" "cluster9" NA
"5302" "YNL285W" "insignificant" ""
"5303" "YNL286W" "insignificant" "CUS2"
"5304" "YNL287W" "cluster4" "SEC21"
"5305" "YNL288W" "insignificant" "CAF40"
"5306" "YNL289W" "cluster7" "PCL1"
"5307" "YNL290W" "cluster4" "RFC3"
"5308" "YNL291C" "insignificant" "MID1"
"5309" "YNL292W" "insignificant" "PUS4"
"5310" "YNL293W" "insignificant" "MSB3"
"5311" "YNL294C" "insignificant" "RIM21"
"5312" "YNL295W" "insignificant" "MRX6"
"5313" "YNL296W" "insignificant" ""
"5314" "YNL297C" "insignificant" "MON2"
"5315" "YNL298W" "cluster4" "CLA4"
"5316" "YNL299W" "cluster4" "TRF5"
"5317" "YNL300W" "cluster8" "TOS6"
"5318" "YNL301C" "cluster2" "RPL18B"
"5319" "YNL302C" "cluster2" "RPS19B"
"5320" "YNL303W" "insignificant" ""
"5321" "YNL304W" "cluster7" "YPT11"
"5322" "YNL305C" "cluster3" "BXI1"
"5323" "YNL306W" "insignificant" "MRPS18"
"5324" "YNL307C" "cluster4" "MCK1"
"5325" "YNL308C" "cluster2" "KRI1"
"5326" "YNL309W" "cluster4" "STB1"
"5327" "YNL310C" "cluster4" "ZIM17"
"5328" "YNL311C" "insignificant" "SKP2"
"5329" "YNL312W" "cluster4" "RFA2"
"5330" "YNL313C" "cluster2" "EMW1"
"5331" "YNL314W" "cluster4" "DAL82"
"5332" "YNL315C" "insignificant" "ATP11"
"5333" "YNL316C" "insignificant" "PHA2"
"5334" "YNL317W" "insignificant" "PFS2"
"5335" "YNL318C" "insignificant" "HXT14"
"5336" "YNL319W" "insignificant" ""
"5337" "YNL320W" "insignificant" ""
"5338" "YNL321W" "cluster6" "VNX1"
"5339" "YNL322C" "cluster6" "KRE1"
"5340" "YNL323W" "cluster4" "LEM3"
"5341" "YNL324W" "insignificant" ""
"5342" "YNL325C" "cluster4" "FIG4"
"5343" "YNL326C" "cluster4" "PFA3"
"5344" "YNL327W" "cluster8" "EGT2"
"5345" "YNL328C" "insignificant" "MDJ2"
"5346" "YNL329C" "insignificant" "PEX6"
"5347" "YNL330C" "insignificant" "RPD3"
"5348" "YNL331C" "cluster6" "AAD14"
"5349" "YNL332W" "cluster10" "THI12"
"5350" "YNL333W" "cluster3" "SNZ2"
"5351" "YNL334C" "insignificant" "SNO2"
"5352" "YNL335W" "cluster9" "DDI3"
"5353" "YNL336W" "cluster3" "COS1"
"5354" "YNL337W" "insignificant" ""
"5355" "YNL338W" "insignificant" ""
"5356" "YNL339C" "insignificant" "YRF1-6"
"5357" "YNR001C" "cluster6" "CIT1"
"5358" "YNR001W-A" "insignificant" ""
"5359" "YNR002C" "cluster3" "ATO2"
"5360" "YNR003C" "cluster2" "RPC34"
"5361" "YNR003W-A" "insignificant" ""
"5362" "YNR004W" "insignificant" "SWM2"
"5363" "YNR005C" "insignificant" ""
"5364" "YNR006W" "cluster4" "VPS27"
"5365" "YNR007C" "cluster6" "ATG3"
"5366" "YNR008W" "insignificant" "LRO1"
"5367" "YNR009W" "cluster7" "NRM1"
"5368" "YNR010W" "cluster4" "CSE2"
"5369" "YNR011C" "insignificant" "PRP2"
"5370" "YNR012W" "cluster2" "URK1"
"5371" "YNR013C" "insignificant" "PHO91"
"5372" "YNR014W" "cluster3" ""
"5373" "YNR015W" "insignificant" "SMM1"
"5374" "YNR016C" "cluster8" "ACC1"
"5375" "YNR017W" "insignificant" "TIM23"
"5376" "YNR018W" "insignificant" "RCF2"
"5377" "YNR019W" "cluster7" "ARE2"
"5378" "YNR020C" "insignificant" "ATP23"
"5379" "YNR021W" "cluster2" ""
"5380" "YNR022C" "cluster4" "MRPL50"
"5381" "YNR023W" "cluster4" "SNF12"
"5382" "YNR024W" "insignificant" "MPP6"
"5383" "YNR025C" "insignificant" ""
"5384" "YNR026C" "cluster7" "SEC12"
"5385" "YNR027W" "insignificant" "BUD17"
"5386" "YNR028W" "cluster4" "CPR8"
"5387" "YNR029C" "insignificant" ""
"5388" "YNR030W" "cluster4" "ALG12"
"5389" "YNR031C" "insignificant" "SSK2"
"5390" "YNR032C-A" "insignificant" "HUB1"
"5391" "YNR032W" "cluster4" "PPG1"
"5392" "YNR033W" "cluster4" "ABZ1"
"5393" "YNR034W" "cluster6" "SOL1"
"5394" "YNR034W-A" "cluster10" "EGO4"
"5395" "YNR035C" "cluster4" "ARC35"
"5396" "YNR036C" "cluster4" "MRPS12"
"5397" "YNR037C" "insignificant" "RSM19"
"5398" "YNR038W" "cluster2" "DBP6"
"5399" "YNR039C" "cluster4" "ZRG17"
"5400" "YNR040W" "cluster4" ""
"5401" "YNR041C" "insignificant" "COQ2"
"5402" "YNR042W" "cluster9" ""
"5403" "YNR043W" "cluster2" "MVD1"
"5404" "YNR044W" "cluster8" "AGA1"
"5405" "YNR045W" "cluster4" "PET494"
"5406" "YNR046W" "cluster2" "TRM112"
"5407" "YNR047W" "insignificant" "FPK1"
"5408" "YNR048W" "cluster4" ""
"5409" "YNR049C" "cluster4" "MSO1"
"5410" "YNR050C" "cluster2" "LYS9"
"5411" "YNR051C" "cluster4" "BRE5"
"5412" "YNR052C" "insignificant" "POP2"
"5413" "YNR053C" "cluster2" "NOG2"
"5414" "YNR054C" "insignificant" "ESF2"
"5415" "YNR055C" "cluster4" "HOL1"
"5416" "YNR056C" "insignificant" "BIO5"
"5417" "YNR057C" "insignificant" "BIO4"
"5418" "YNR058W" "insignificant" "BIO3"
"5419" "YNR059W" "cluster4" "MNT4"
"5420" "YNR060W" "insignificant" "FRE4"
"5421" "YNR061C" "cluster7" ""
"5422" "YNR062C" "cluster7" ""
"5423" "YNR063W" "insignificant" ""
"5424" "YNR064C" "cluster3" ""
"5425" "YNR065C" "cluster7" ""
"5426" "YNR066C" "cluster3" ""
"5427" "YNR067C" "cluster8" "DSE4"
"5428" "YNR068C" "insignificant" ""
"5429" "YNR069C" "insignificant" "BSC5"
"5430" "YNR070W" "insignificant" "PDR18"
"5431" "YNR072W" "insignificant" "HXT17"
"5432" "YNR073C" "insignificant" "MAN2"
"5433" "YNR075C-A" "insignificant" ""
"5434" "YNR075W" "cluster3" "COS10"
"5435" "YNR076W" "insignificant" "PAU6"
"5436" "YNR077C" "insignificant" ""
"5437" "YOL001W" "insignificant" "PHO80"
"5438" "YOL002C" "cluster2" "IZH2"
"5439" "YOL003C" "insignificant" "PFA4"
"5440" "YOL004W" "insignificant" "SIN3"
"5441" "YOL005C" "cluster2" "RPB11"
"5442" "YOL006C" "insignificant" "TOP1"
"5443" "YOL007C" "cluster7" "CSI2"
"5444" "YOL008W" "cluster4" "COQ10"
"5445" "YOL009C" "insignificant" "MDM12"
"5446" "YOL010W" "cluster2" "RCL1"
"5447" "YOL011W" "insignificant" "PLB3"
"5448" "YOL012C" "cluster4" "HTZ1"
"5449" "YOL013C" "cluster4" "HRD1"
"5450" "YOL013W-A" "insignificant" ""
"5451" "YOL014W" "insignificant" ""
"5452" "YOL015W" "insignificant" "IRC10"
"5453" "YOL016C" "cluster6" "CMK2"
"5454" "YOL017W" "cluster4" "ESC8"
"5455" "YOL018C" "insignificant" "TLG2"
"5456" "YOL019W" "insignificant" ""
"5457" "YOL019W-A" "insignificant" ""
"5458" "YOL020W" "cluster2" "TAT2"
"5459" "YOL021C" "cluster4" "DIS3"
"5460" "YOL022C" "cluster2" "TSR4"
"5461" "YOL023W" "insignificant" "IFM1"
"5462" "YOL024W" "insignificant" ""
"5463" "YOL025W" "insignificant" "LAG2"
"5464" "YOL026C" "cluster6" "MIM1"
"5465" "YOL027C" "cluster4" "MDM38"
"5466" "YOL028C" "insignificant" "YAP7"
"5467" "YOL029C" "insignificant" ""
"5468" "YOL030W" "cluster7" "GAS5"
"5469" "YOL031C" "cluster4" "SIL1"
"5470" "YOL032W" "cluster6" "OPI10"
"5471" "YOL033W" "cluster4" "MSE1"
"5472" "YOL034W" "cluster4" "SMC5"
"5473" "YOL035C" "insignificant" ""
"5474" "YOL036W" "insignificant" ""
"5475" "YOL037C" "insignificant" ""
"5476" "YOL038C-A" "insignificant" ""
"5477" "YOL038W" "cluster4" "PRE6"
"5478" "YOL039W" "cluster2" "RPP2A"
"5479" "YOL040C" "cluster2" "RPS15"
"5480" "YOL041C" "cluster2" "NOP12"
"5481" "YOL042W" "cluster4" "NGL1"
"5482" "YOL043C" "cluster4" "NTG2"
"5483" "YOL044W" "insignificant" "PEX15"
"5484" "YOL045W" "insignificant" "PSK2"
"5485" "YOL046C" "insignificant" ""
"5486" "YOL047C" "insignificant" "LDS2"
"5487" "YOL048C" "insignificant" "RRT8"
"5488" "YOL049W" "cluster4" "GSH2"
"5489" "YOL050C" "insignificant" ""
"5490" "YOL051W" "cluster7" "GAL11"
"5491" "YOL052C" "insignificant" "SPE2"
"5492" "YOL052C-A" "cluster10" "DDR2"
"5493" "YOL053W" "cluster6" "AIM39"
"5494" "YOL054W" "cluster7" "PSH1"
"5495" "YOL055C" "cluster4" "THI20"
"5496" "YOL056W" "insignificant" "GPM3"
"5497" "YOL057W" "insignificant" ""
"5498" "YOL058W" "cluster8" "ARG1"
"5499" "YOL059W" "insignificant" "GPD2"
"5500" "YOL060C" "cluster6" "MAM3"
"5501" "YOL061W" "cluster2" "PRS5"
"5502" "YOL062C" "cluster4" "APM4"
"5503" "YOL063C" "cluster4" "CRT10"
"5504" "YOL064C" "cluster2" "MET22"
"5505" "YOL065C" "cluster4" "INP54"
"5506" "YOL066C" "cluster4" "RIB2"
"5507" "YOL067C" "insignificant" "RTG1"
"5508" "YOL068C" "cluster4" "HST1"
"5509" "YOL069W" "insignificant" "NUF2"
"5510" "YOL070C" "cluster4" "NBA1"
"5511" "YOL071W" "cluster6" "SDH5"
"5512" "YOL072W" "cluster4" "THP1"
"5513" "YOL073C" "cluster6" "DSC2"
"5514" "YOL075C" "cluster4" ""
"5515" "YOL076W" "cluster4" "MDM20"
"5516" "YOL077C" "cluster2" "BRX1"
"5517" "YOL077W-A" "cluster6" "ATP19"
"5518" "YOL078W" "insignificant" "AVO1"
"5519" "YOL079W" "insignificant" ""
"5520" "YOL080C" "cluster2" "REX4"
"5521" "YOL081W" "cluster6" "IRA2"
"5522" "YOL082W" "cluster6" "ATG19"
"5523" "YOL083C-A" "insignificant" ""
"5524" "YOL083W" "cluster3" "ATG34"
"5525" "YOL084W" "cluster3" "PHM7"
"5526" "YOL085C" "cluster9" ""
"5527" "YOL085W-A" "cluster10" ""
"5528" "YOL086C" "insignificant" "ADH1"
"5529" "YOL086W-A" "cluster6" "MHF1"
"5530" "YOL087C" "insignificant" "DUF1"
"5531" "YOL088C" "cluster4" "MPD2"
"5532" "YOL089C" "insignificant" "HAL9"
"5533" "YOL090W" "cluster4" "MSH2"
"5534" "YOL091W" "cluster7" "SPO21"
"5535" "YOL092W" "cluster2" "YPQ1"
"5536" "YOL093W" "insignificant" "TRM10"
"5537" "YOL094C" "cluster4" "RFC4"
"5538" "YOL095C" "cluster4" "HMI1"
"5539" "YOL096C" "cluster6" "COQ3"
"5540" "YOL097C" "cluster2" "WRS1"
"5541" "YOL097W-A" "insignificant" ""
"5542" "YOL098C" "cluster4" "SDD3"
"5543" "YOL099C" "insignificant" ""
"5544" "YOL100W" "cluster6" "PKH2"
"5545" "YOL101C" "cluster3" "IZH4"
"5546" "YOL102C" "cluster4" "TPT1"
"5547" "YOL103W" "insignificant" "ITR2"
"5548" "YOL103W-B" "insignificant" NA
"5549" "YOL104C" "cluster3" "NDJ1"
"5550" "YOL105C" "cluster7" "WSC3"
"5551" "YOL106W" "insignificant" ""
"5552" "YOL107W" "cluster7" ""
"5553" "YOL108C" "insignificant" "INO4"
"5554" "YOL109W" "cluster6" "ZEO1"
"5555" "YOL110W" "insignificant" "SHR5"
"5556" "YOL111C" "cluster4" "MDY2"
"5557" "YOL112W" "insignificant" "MSB4"
"5558" "YOL113W" "cluster6" "SKM1"
"5559" "YOL114C" "insignificant" "PTH4"
"5560" "YOL115W" "insignificant" "PAP2"
"5561" "YOL116W" "cluster4" "MSN1"
"5562" "YOL117W" "cluster6" "RRI2"
"5563" "YOL118C" "insignificant" ""
"5564" "YOL119C" "cluster6" "MCH4"
"5565" "YOL120C" "cluster2" "RPL18A"
"5566" "YOL121C" "cluster2" "RPS19A"
"5567" "YOL122C" "cluster4" "SMF1"
"5568" "YOL123W" "cluster7" "HRP1"
"5569" "YOL124C" "cluster2" "TRM11"
"5570" "YOL125W" "cluster4" "TRM13"
"5571" "YOL126C" "cluster3" "MDH2"
"5572" "YOL127W" "cluster2" "RPL25"
"5573" "YOL128C" "insignificant" "YGK3"
"5574" "YOL129W" "insignificant" "VPS68"
"5575" "YOL130W" "cluster7" "ALR1"
"5576" "YOL131W" "cluster3" ""
"5577" "YOL132W" "cluster3" "GAS4"
"5578" "YOL133W" "insignificant" "HRT1"
"5579" "YOL134C" "insignificant" ""
"5580" "YOL135C" "cluster4" "MED7"
"5581" "YOL136C" "insignificant" "PFK27"
"5582" "YOL137W" "cluster4" "BSC6"
"5583" "YOL138C" "cluster4" "RTC1"
"5584" "YOL139C" "cluster2" "CDC33"
"5585" "YOL140W" "cluster7" "ARG8"
"5586" "YOL141W" "cluster8" "PPM2"
"5587" "YOL142W" "insignificant" "RRP40"
"5588" "YOL143C" "cluster7" "RIB4"
"5589" "YOL144W" "cluster2" "NOP8"
"5590" "YOL145C" "insignificant" "CTR9"
"5591" "YOL146W" "insignificant" "PSF3"
"5592" "YOL147C" "cluster6" "PEX11"
"5593" "YOL148C" "cluster4" "SPT20"
"5594" "YOL149W" "insignificant" "DCP1"
"5595" "YOL150C" "insignificant" ""
"5596" "YOL151W" "cluster3" "GRE2"
"5597" "YOL152W" "insignificant" "FRE7"
"5598" "YOL154W" "cluster3" "ZPS1"
"5599" "YOL155C" "cluster9" "HPF1"
"5600" "YOL156W" "insignificant" "HXT11"
"5601" "YOL157C" "cluster3" "IMA2"
"5602" "YOL158C" "insignificant" "ENB1"
"5603" "YOL159C" "cluster6" "CSS3"
"5604" "YOL159C-A" "insignificant" ""
"5605" "YOL160W" "insignificant" ""
"5606" "YOL161C" "cluster5" "PAU20"
"5607" "YOL162W" "insignificant" ""
"5608" "YOL163W" "insignificant" ""
"5609" "YOL164W" "cluster7" "BDS1"
"5610" "YOL164W-A" "insignificant" ""
"5611" "YOL165C" "cluster5" "AAD15"
"5612" "YOL166C" "insignificant" ""
"5613" "YOL166W-A" "insignificant" ""
"5614" "YOR001W" "cluster2" "RRP6"
"5615" "YOR002W" "insignificant" "ALG6"
"5616" "YOR003W" "insignificant" "YSP3"
"5617" "YOR004W" "cluster2" "UTP23"
"5618" "YOR005C" "insignificant" "DNL4"
"5619" "YOR006C" "cluster4" "TSR3"
"5620" "YOR007C" "cluster4" "SGT2"
"5621" "YOR008C" "insignificant" "SLG1"
"5622" "YOR008C-A" "insignificant" ""
"5623" "YOR008W-B" "insignificant" ""
"5624" "YOR009W" "insignificant" "TIR4"
"5625" "YOR010C" "cluster3" "TIR2"
"5626" "YOR011W" "insignificant" "AUS1"
"5627" "YOR011W-A" "insignificant" ""
"5628" "YOR012W" "insignificant" ""
"5629" "YOR013W" "insignificant" "IRC11"
"5630" "YOR014W" "cluster4" "RTS1"
"5631" "YOR015W" "cluster4" ""
"5632" "YOR016C" "insignificant" "ERP4"
"5633" "YOR017W" "insignificant" "PET127"
"5634" "YOR018W" "insignificant" "ROD1"
"5635" "YOR019W" "insignificant" ""
"5636" "YOR020C" "cluster6" "HSP10"
"5637" "YOR020W-A" "insignificant" ""
"5638" "YOR021C" "cluster2" "SFM1"
"5639" "YOR022C" "insignificant" "DDL1"
"5640" "YOR023C" "cluster4" "AHC1"
"5641" "YOR024W" "insignificant" ""
"5642" "YOR025W" "cluster7" "HST3"
"5643" "YOR026W" "cluster4" "BUB3"
"5644" "YOR027W" "cluster6" "STI1"
"5645" "YOR028C" "cluster3" "CIN5"
"5646" "YOR029W" "insignificant" ""
"5647" "YOR030W" "cluster4" "DFG16"
"5648" "YOR032C" "insignificant" "HMS1"
"5649" "YOR032W-A" "insignificant" ""
"5650" "YOR033C" "insignificant" "EXO1"
"5651" "YOR034C" "cluster4" "AKR2"
"5652" "YOR034C-A" "insignificant" ""
"5653" "YOR035C" "cluster6" "SHE4"
"5654" "YOR036W" "cluster6" "PEP12"
"5655" "YOR037W" "insignificant" "CYC2"
"5656" "YOR038C" "insignificant" "HIR2"
"5657" "YOR039W" "insignificant" "CKB2"
"5658" "YOR040W" "cluster6" "GLO4"
"5659" "YOR041C" "cluster5" ""
"5660" "YOR042W" "cluster6" "CUE5"
"5661" "YOR043W" "cluster4" "WHI2"
"5662" "YOR044W" "insignificant" "IRC23"
"5663" "YOR045W" "insignificant" "TOM6"
"5664" "YOR046C" "cluster4" "DBP5"
"5665" "YOR047C" "insignificant" "STD1"
"5666" "YOR048C" "cluster4" "RAT1"
"5667" "YOR049C" "cluster6" "RSB1"
"5668" "YOR050C" "insignificant" ""
"5669" "YOR051C" "cluster2" "ETT1"
"5670" "YOR052C" "insignificant" "TMC1"
"5671" "YOR053W" "insignificant" ""
"5672" "YOR054C" "cluster6" "VHS3"
"5673" "YOR055W" "insignificant" ""
"5674" "YOR056C" "cluster2" "NOB1"
"5675" "YOR057W" "insignificant" "SGT1"
"5676" "YOR058C" "cluster4" "ASE1"
"5677" "YOR059C" "cluster4" "LPL1"
"5678" "YOR060C" "cluster7" "SLD7"
"5679" "YOR061W" "cluster4" "CKA2"
"5680" "YOR062C" "cluster6" ""
"5681" "YOR063W" "cluster2" "RPL3"
"5682" "YOR064C" "cluster4" "YNG1"
"5683" "YOR065W" "cluster6" "CYT1"
"5684" "YOR066W" "cluster4" "MSA1"
"5685" "YOR067C" "insignificant" "ALG8"
"5686" "YOR068C" "insignificant" "VAM10"
"5687" "YOR069W" "insignificant" "VPS5"
"5688" "YOR070C" "insignificant" "GYP1"
"5689" "YOR071C" "cluster7" "NRT1"
"5690" "YOR072W" "insignificant" ""
"5691" "YOR072W-A" "insignificant" ""
"5692" "YOR073W" "cluster7" "SGO1"
"5693" "YOR073W-A" "insignificant" ""
"5694" "YOR074C" "cluster2" "CDC21"
"5695" "YOR075W" "insignificant" "UFE1"
"5696" "YOR076C" "insignificant" "SKI7"
"5697" "YOR077W" "cluster7" "RTS2"
"5698" "YOR078W" "cluster2" "BUD21"
"5699" "YOR079C" "cluster2" "ATX2"
"5700" "YOR080W" "cluster4" "DIA2"
"5701" "YOR081C" "insignificant" "TGL5"
"5702" "YOR082C" "insignificant" ""
"5703" "YOR083W" "cluster3" "WHI5"
"5704" "YOR084W" "cluster6" "LPX1"
"5705" "YOR085W" "insignificant" "OST3"
"5706" "YOR086C" "insignificant" "TCB1"
"5707" "YOR087W" "insignificant" "YVC1"
"5708" "YOR089C" "insignificant" "VPS21"
"5709" "YOR090C" "insignificant" "PTC5"
"5710" "YOR091W" "cluster2" "TMA46"
"5711" "YOR092W" "cluster7" "ECM3"
"5712" "YOR093C" "cluster4" "CMR2"
"5713" "YOR094W" "insignificant" "ARF3"
"5714" "YOR095C" "cluster2" "RKI1"
"5715" "YOR096W" "cluster2" "RPS7A"
"5716" "YOR097C" "insignificant" ""
"5717" "YOR098C" "insignificant" "NUP1"
"5718" "YOR099W" "cluster4" "KTR1"
"5719" "YOR100C" "cluster3" "CRC1"
"5720" "YOR101W" "cluster2" "RAS1"
"5721" "YOR102W" "insignificant" ""
"5722" "YOR103C" "cluster3" "OST2"
"5723" "YOR104W" "cluster4" "PIN2"
"5724" "YOR105W" "insignificant" ""
"5725" "YOR106W" "insignificant" "VAM3"
"5726" "YOR107W" "cluster8" "RGS2"
"5727" "YOR108C-A" "insignificant" ""
"5728" "YOR108W" "cluster2" "LEU9"
"5729" "YOR109W" "cluster4" "INP53"
"5730" "YOR110W" "cluster4" "TFC7"
"5731" "YOR111W" "insignificant" ""
"5732" "YOR112W" "insignificant" "CEX1"
"5733" "YOR113W" "cluster6" "AZF1"
"5734" "YOR114W" "cluster6" ""
"5735" "YOR115C" "cluster4" "TRS33"
"5736" "YOR116C" "cluster2" "RPO31"
"5737" "YOR117W" "cluster4" "RPT5"
"5738" "YOR118W" "cluster4" "RTC5"
"5739" "YOR119C" "cluster4" "RIO1"
"5740" "YOR120W" "cluster3" "GCY1"
"5741" "YOR121C" "insignificant" ""
"5742" "YOR122C" "cluster4" "PFY1"
"5743" "YOR123C" "insignificant" "LEO1"
"5744" "YOR124C" "cluster4" "UBP2"
"5745" "YOR125C" "cluster4" "CAT5"
"5746" "YOR126C" "insignificant" "IAH1"
"5747" "YOR127W" "cluster4" "RGA1"
"5748" "YOR128C" "cluster2" "ADE2"
"5749" "YOR129C" "cluster4" "AFI1"
"5750" "YOR130C" "cluster7" "ORT1"
"5751" "YOR131C" "cluster4" ""
"5752" "YOR132W" "cluster4" "VPS17"
"5753" "YOR133W" "cluster2" "EFT1"
"5754" "YOR134W" "cluster3" "BAG7"
"5755" "YOR135C" "insignificant" "IRC14"
"5756" "YOR136W" "cluster6" "IDH2"
"5757" "YOR137C" "cluster6" "SIA1"
"5758" "YOR138C" "cluster4" "RUP1"
"5759" "YOR139C" "insignificant" ""
"5760" "YOR140W" "insignificant" "SFL1"
"5761" "YOR141C" "insignificant" "ARP8"
"5762" "YOR142W" "insignificant" "LSC1"
"5763" "YOR142W-B" "insignificant" NA
"5764" "YOR143C" "cluster4" "THI80"
"5765" "YOR144C" "insignificant" "ELG1"
"5766" "YOR145C" "cluster2" "PNO1"
"5767" "YOR146W" "insignificant" ""
"5768" "YOR147W" "insignificant" "MDM32"
"5769" "YOR148C" "insignificant" "SPP2"
"5770" "YOR149C" "insignificant" "SMP3"
"5771" "YOR150W" "insignificant" "MRPL23"
"5772" "YOR151C" "insignificant" "RPB2"
"5773" "YOR152C" "insignificant" "ATG40"
"5774" "YOR153W" "cluster8" "PDR5"
"5775" "YOR154W" "insignificant" "SLP1"
"5776" "YOR155C" "insignificant" "ISN1"
"5777" "YOR156C" "cluster4" "NFI1"
"5778" "YOR157C" "cluster4" "PUP1"
"5779" "YOR158W" "insignificant" "PET123"
"5780" "YOR159C" "cluster4" "SME1"
"5781" "YOR160W" "insignificant" "MTR10"
"5782" "YOR161C" "cluster3" "PNS1"
"5783" "YOR161C-C" "cluster3" ""
"5784" "YOR161W-A" "insignificant" ""
"5785" "YOR161W-B" "insignificant" ""
"5786" "YOR162C" "insignificant" "YRR1"
"5787" "YOR163W" "cluster4" "DDP1"
"5788" "YOR164C" "insignificant" "GET4"
"5789" "YOR165W" "cluster4" "SEY1"
"5790" "YOR166C" "cluster4" "SWT1"
"5791" "YOR167C" "cluster2" "RPS28A"
"5792" "YOR168W" "cluster2" "GLN4"
"5793" "YOR169C" "insignificant" ""
"5794" "YOR170W" "insignificant" ""
"5795" "YOR171C" "cluster4" "LCB4"
"5796" "YOR172W" "insignificant" "YRM1"
"5797" "YOR173W" "cluster3" "DCS2"
"5798" "YOR174W" "insignificant" "MED4"
"5799" "YOR175C" "insignificant" "ALE1"
"5800" "YOR176W" "insignificant" "HEM15"
"5801" "YOR177C" "insignificant" "MPC54"
"5802" "YOR178C" "cluster3" "GAC1"
"5803" "YOR179C" "cluster7" "SYC1"
"5804" "YOR180C" "insignificant" "DCI1"
"5805" "YOR181W" "insignificant" "LAS17"
"5806" "YOR182C" "cluster2" "RPS30B"
"5807" "YOR183W" "insignificant" "FYV12"
"5808" "YOR184W" "cluster2" "SER1"
"5809" "YOR185C" "cluster3" "GSP2"
