"GeneID" "Cluster"
"731" "YML022W" "cluster3"
"732" "YML024W" "cluster3"
"733" "YML026C" "cluster3"
"734" "YML042W" "cluster4"
"735" "YML049C" "cluster1"
"736" "YML054C" "cluster4"
"737" "YML057C-A" "cluster12"
"738" "YML059C" "cluster1"
"739" "YML063W" "cluster3"
"740" "YML067C" "cluster1"
"741" "YML073C" "cluster3"
"742" "YML079W" "cluster8"
"743" "YML086C" "cluster8"
"744" "YML092C" "cluster2"
"745" "YML110C" "cluster6"
"746" "YML115C" "cluster1"
"747" "YML119W" "cluster2"
"748" "YML124C" "cluster8"
"749" "YML125C" "cluster5"
"750" "YML127W" "cluster1"
"751" "YML128C" "cluster11"
"752" "YMR001C" "cluster1"
"753" "YMR004W" "cluster2"
"754" "YMR009W" "cluster6"
"755" "YMR011W" "cluster10"
"756" "YMR016C" "cluster7"
"757" "YMR017W" "cluster4"
"758" "YMR018W" "cluster9"
"759" "YMR032W" "cluster7"
"760" "YMR035W" "cluster6"
"761" "YMR038C" "cluster8"
"762" "YMR041C" "cluster6"
"763" "YMR049C" "cluster5"
"764" "YMR056C" "cluster4"
"765" "YMR065W" "cluster2"
"766" "YMR069W" "cluster10"
"767" "YMR070W" "cluster1"
"768" "YMR074C" "cluster8"
"769" "YMR075W" "cluster1"
"770" "YMR076C" "cluster1"
"771" "YMR079W" "cluster5"
"772" "YMR083W" "cluster8"
"773" "YMR101C" "cluster4"
"774" "YMR102C" "cluster1"
"775" "YMR107W" "cluster11"
"776" "YMR116C" "cluster3"
"777" "YMR118C" "cluster4"
"778" "YMR119W" "cluster2"
"779" "YMR131C" "cluster5"
"780" "YMR142C" "cluster3"
"781" "YMR143W" "cluster3"
"782" "YMR169C" "cluster11"
"783" "YMR174C" "cluster11"
"784" "YMR176W" "cluster2"
"785" "YMR190C" "cluster2"
"786" "YMR191W" "cluster4"
"787" "YMR194W" "cluster3"
"788" "YMR196W" "cluster4"
"789" "YMR208W" "cluster8"
