"GeneID" "Cluster"
"793" "YDR524C" "cluster4"
"794" "YDR524C-B" "cluster2"
"795" "YDR528W" "cluster7"
"796" "YDR529C" "cluster6"
"797" "YDR538W" "cluster7"
"798" "YDR539W" "cluster4"
"799" "YDR540C" "cluster3"
"800" "YDR541C" "cluster7"
"801" "YDR542W" "cluster5"
"802" "YEL001C" "cluster4"
"803" "YEL004W" "cluster4"
"804" "YEL006W" "cluster4"
"805" "YEL007W" "cluster4"
"806" "YEL008C-A" "cluster1"
"807" "YEL009C" "cluster4"
"808" "YEL011W" "cluster3"
"809" "YEL012W" "cluster6"
"810" "YEL016C" "cluster4"
"811" "YEL017C-A" "cluster2"
"812" "YEL017W" "cluster4"
"813" "YEL023C" "cluster4"
"814" "YEL026W" "cluster2"
"815" "YEL027W" "cluster2"
